Âmbito Geográfico;Anos;2002;2009;2010;2011;2012;2013;2002;2009;2010;2011;2012;2013;2002;2009;2010;2011;2012;2013
Município;Vouzela;480,6;653,9;644,4;660,2;670,9;678,7;519,9;726,6;721,9;735,9;748,2;762,2;434,3;586,4;583,2;599,7;614,0;617,8
NUTS III;Beira Baixa;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x
Município;Castelo Branco;565,5;703,5;723,9;734,1;741,9;745,8;611,5;768,2;780,6;781,1;795,2;803,3;506,5;626,9;656,7;676,7;681,0;683,3
Município;Idanha-a-Nova;476,8;641,8;658,1;658,5;667,8;668,5;515,5;680,4;699,8;694,3;690,7;688,5;444,1;596,0;615,8;620,4;644,5;647,0
Município;Oleiros;454,0;608,5;618,4;629,5;633,9;679,1;478,0;629,8;655,3;672,0;647,5;710,3;414,4;565,4;563,4;570,6;606,9;618,1
Município;Penamacor;484,0;580,6;623,7;628,6;648,8;657,2;478,7;599,1;652,3;667,6;669,2;662,2;495,0;560,2;592,9;591,5;611,0;647,9
Município;Proença-a-Nova;492,2;638,7;634,3;653,1;660,0;667,2;502,0;644,0;630,8;657,3;660,8;672,9;469,4;630,0;640,2;647,0;658,9;659,9
Município;Vila Velha de Ródão;740,2;895,1;883,7;902,9;900,4;939,2;845,6;1 042,6;1 006,5;1 035,0;1 029,5;1 096,1;515,5;651,6;664,3;685,7;693,1;696,3
NUTS III;Médio Tejo;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x
Município;Abrantes;599,7;750,9;788,6;798,0;811,0;835,4;664,4;817,7;855,6;869,1;888,8;913,5;496,7;656,4;697,7;703,0;714,0;740,1
Município;Alcanena;569,1;748,5;797,8;804,5;806,8;799,3;624,2;802,9;846,2;848,8;852,2;836,8;489,4;686,0;732,9;744,9;747,2;747,4
Município;Constância;646,1;899,1;902,5;923,3;928,0;943,6;705,0;1 036,8;1 039,7;1 070,9;1 059,3;1 070,8;507,9;666,7;659,8;680,1;711,5;730,1
Município;Entroncamento;690,4;831,8;840,1;838,7;842,9;854,4;774,6;931,4;909,8;913,2;930,2;943,4;514,4;696,1;725,6;723,9;730,8;728,6
Município;Ferreira do Zêzere;497,9;621,2;631,3;649,2;671,0;663,9;515,2;646,9;674,3;696,0;726,2;717,9;467,0;588,3;575,7;590,4;601,7;597,0
Município;Mação;504,6;642,3;642,1;653,2;653,7;653,6;527,6;683,0;678,0;694,5;707,2;702,2;472,5;587,0;601,6;607,6;597,5;603,6
Município;Ourém;551,1;723,0;739,9;740,0;747,0;749,6;582,6;763,6;775,4;778,6;791,7;791,5;506,5;673,1;696,2;692,5;697,0;702,2
Município;Sardoal;462,1;597,4;629,2;638,5;638,0;655,9;476,8;616,6;669,1;681,6;677,5;701,9;438,5;579,5;591,4;599,6;606,1;619,8
Município;Sertã;505,0;638,9;676,3;654,2;660,0;652,3;524,5;667,2;700,8;690,3;696,3;684,0;471,0;596,9;639,3;600,0;606,8;613,2
Município;Tomar;569,5;707,6;739,7;758,7;768,2;771,6;608,0;751,1;791,7;817,7;836,0;841,7;505,2;656,5;687,0;700,5;702,9;706,0
Município;Torres Novas;598,9;760,3;790,8;802,4;804,5;799,9;648,2;802,8;832,9;838,2;847,2;842,9;524,3;693,0;736,3;756,4;753,8;748,5
Município;Vila de Rei;458,8;571,9;590,1;611,8;614,0;628,6;473,9;609,8;605,6;618,4;647,0;655,4;442,3;544,9;578,5;607,7;597,2;612,2
Município;Vila Nova da Barquinha;488,1;652,3;683,3;689,4;695,7;677,3;534,1;709,9;735,8;756,5;758,2;741,7;427,6;591,5;619,7;609,1;627,3;614,1
NUTS III;Beiras e Serra da Estrela;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x
Município;Almeida;542,6;611,4;646,5;637,4;642,4;637,9;569,3;627,5;663,6;658,5;669,1;651,7;502,0;592,5;622,5;613,0;614,4;624,5
Município;Belmonte;485,3;662,6;697,5;687,5;649,3;647,4;535,2;793,7;854,2;825,3;744,1;750,6;424,9;557,1;576,8;584,6;583,3;582,1
Município;Celorico da Beira;493,3;624,3;650,9;618,1;628,7;616,4;510,2;673,7;718,4;677,5;691,1;672,0;468,6;575,0;590,0;579,4;591,5;584,1
Município;Covilhã;511,9;700,5;711,5;712,7;723,2;725,2;551,4;730,4;737,4;738,5;760,6;761,2;459,4;666,8;682,0;684,8;683,1;685,1
Município;Figueira de Castelo Rodrigo;510,6;628,6;796,2;764,5;790,3;629,7;525,4;658,9;740,7;726,2;754,4;652,3;489,1;590,5;839,7;798,2;818,8;611,0
Município;Fornos de Algodres;472,6;587,5;590,8;602,9;606,5;593,3;480,3;594,2;610,9;615,7;612,1;616,5;457,5;578,4;562,7;585,6;600,8;572,2
Município;Fundão;515,6;651,3;673,1;679,3;682,7;677,7;545,3;668,7;696,5;702,0;707,9;703,3;464,0;628,8;644,2;653,0;656,0;650,2
Município;Gouveia;490,4;626,7;639,3;657,7;658,7;663,3;514,3;644,7;662,6;686,8;692,1;698,7;459,7;609,6;618,1;632,3;631,4;636,6
Município;Guarda;561,1;709,9;737,5;739,3;749,4;756,3;594,8;750,6;779,8;777,5;786,7;794,5;515,6;659,3;683,2;688,0;701,6;707,2
Município;Manteigas;494,0;647,3;652,0;651,8;654,5;679,6;500,2;636,0;679,8;674,0;647,3;673,8;485,1;662,4;623,1;630,9;661,4;685,0
Município;Mêda;510,4;597,9;657,7;640,1;640,0;634,8;516,3;630,1;709,2;676,0;674,2;667,6;495,3;552,0;588,6;595,3;602,3;597,2
Município;Pinhel;501,8;618,6;634,2;645,1;647,8;641,0;519,4;624,1;650,9;658,8;657,0;653,9;478,7;609,5;609,5;626,1;634,5;622,7
Município;Sabugal;486,4;622,1;641,6;633,2;650,4;642,4;495,6;652,9;661,6;641,1;667,8;664,4;476,7;598,0;624,4;626,1;635,5;624,5
Município;Seia;534,6;665,0;690,6;675,6;676,7;672,7;564,5;716,1;739,9;732,4;735,6;727,5;494,0;606,3;632,5;618,8;625,5;625,6
Município;Trancoso;544,3;675,6;704,6;705,3;687,3;683,4;574,6;713,4;748,3;739,6;714,3;702,4;503,9;622,4;647,6;658,7;655,0;659,1
NUTS II;Área Metropolitana de Lisboa;x;x;1 137,4;1 140,3;1 157,5;1 148,5;x;x;1 253,7;1 255,0;1 281,1;1 265,4;x;x;996,4;1 003,0;1 015,1;1 015,2
NUTS III;Área Metropolitana de Lisboa;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x
Município;Alcochete;682,4;1 263,7;1 315,7;1 517,7;1 730,0;1 379,2;778,0;1 729,6;1 826,2;2 172,2;2 574,8;1 901,8;564,2;743,0;730,5;742,4;754,9;752,8
Município;Almada;633,4;835,4;875,5;881,2;879,7;875,2;699,1;905,4;960,1;958,0;960,1;942,1;559,3;766,8;786,7;807,6;809,3;818,1
Município;Amadora;885,2;1 089,6;1 057,6;1 087,4;1 119,3;1 091,6;976,6;1 207,2;1 224,5;1 264,8;1 277,6;1 251,2;757,4;947,8;897,0;919,6;957,3;938,3
Município;Barreiro;672,0;830,6;841,8;847,1;852,0;857,1;738,2;922,3;916,0;929,0;940,5;940,4;574,3;730,3;756,6;762,0;766,4;776,0
Município;Cascais;758,4;940,4;996,7;993,4;989,9;985,6;826,4;1 005,4;1 054,2;1 042,3;1 044,3;1 025,5;672,3;865,7;934,3;938,0;933,6;942,6
Município;Lisboa;1 016,0;1 232,2;1 296,0;1 286,8;1 298,8;  1289,4;1134,4;1 384,3;1 456,7;1 437,9;1 452,8;  1 435,0;873,5;1 070,0;1 129,8;1 132,2;1 143,2;  1 143,5
Município;Loures;  750,3;893,8;918,7;933,2;958,7;  943,5;  805,8;970,5;982,6;999,9;1 023,1;  1 005,0;  646,2;768,8;809,7;822,4;858,7;  849,8
Município;Mafra;560,9;722,6;744,3;739,6;739,2;740,2;600,6;748,4;770,6;758,2;760,0;759,7;492,0;673,2;696,6;703,5;700,0;703,3
Município;Moita;548,7;756,3;790,0;808,7;810,3;796,9;588,0;826,5;869,1;893,4;883,4;883,3;487,4;676,7;696,2;703,4;721,0;696,8
Município;Montijo;585,4;759,7;808,3;799,1;812,2;807,1;640,3;842,3;912,5;901,1;919,3;923,8;514,4;675,6;697,5;698,7;710,5;705,3
Município;Odivelas;597,7;737,3;775,5;776,3;791,2;773,0;634,7;777,3;819,3;820,0;847,1;817,1;540,7;680,2;715,2;717,5;724,0;718,1
Município;Oeiras;1 168,2;1 452,0;1 459,5;1 436,7;1 425,0;1 404,7;1 315,2;1 621,1;1 620,7;1 588,6;1 613,3;1 581,7;941,5;1 224,0;1 234,5;1 226,7;1 194,2;1 186,8
Município;Palmela;824,3;988,9;1 002,1;1 014,8;1 041,4;1 054,9;907,6;1 067,7;1 075,4;1 084,5;1 118,3;1 136,4;643,3;825,3;838,1;858,6;874,5;880,3
Município;Seixal;637,6;787,2;931,9;980,5;1 017,9;1 001,1;692,7;854,7;1 093,9;1 178,2;1 263,5;1 240,9;562,9;692,8;713,1;731,1;732,5;725,7
Município;Sesimbra;597,1;747,5;752,5;788,4;791,3;766,9;637,1;810,7;813,2;870,1;883,9;821,6;523,7;655,0;669,8;682,2;680,3;700,3
Município;Setúbal;726,7;880,1;949,6;961,6;978,8;972,7;815,1;978,2;1 064,9;1 080,7;1 107,7;1 089,4;592,4;741,9;783,2;791,0;804,5;809,9
Município;Sintra;729,6;959,0;980,5;985,4;1 009,8;1 010,1;784,1;1 034,7;1 063,4;1 072,4;1 100,3;1 105,2;645,6;844,6;865,5;867,0;887,0;884,6
Município;Vila Franca de Xira;743,8;931,2;933,9;954,2;966,8;962,9;812,2;1 016,4;1 019,2;1 041,3;1 053,3;1 050,9;609,1;793,2;799,5;820,8;840,6;837,7
NUTS II;Alentejo;x;x;789,7;796,7;802,2;805,2;x;x;861,8;873,4;882,9;882,9;x;x;696,5;700,2;707,2;712,0
NUTS III;Alentejo Litoral;x;x;875,6;900,1;902,7;909,0;x;x;977,2;1 015,4;1 037,1;1 038,5;x;x;723,4;727,7;731,8;736,5
Município;Alcácer do Sal;555,4;698,0;727,2;729,8;738,1;762,4;613,3;754,9;778,1;793,7;813,5;843,8;471,3;623,6;661,5;656,1;652,9;669,3
Município;Grândola;518,6;708,9;759,2;731,1;759,9;709,5;556,9;785,2;850,3;829,5;859,3;777,8;481,3;630,5;670,1;633,7;657,5;646,0
Município;Odemira;517,7;674,8;686,7;696,0;698,7;688,5;544,3;709,1;717,9;728,0;734,8;721,5;483,9;642,0;655,5;664,6;662,8;655,2
Município;Santiago do Cacém;542,5;699,7;731,2;734,9;749,1;764,9;579,9;737,3;767,7;782,3;804,1;830,1;491,2;648,7;693,0;681,5;694,1;702,1
Município;Sines;835,1;1 151,8;1 164,4;1 221,2;1 312,8;1 289,1;925,0;1 288,0;1 242,2;1 312,0;1 470,0;1 408,8;609,0;806,0;916,4;948,0;962,0;980,5
NUTS III;Baixo Alentejo;x;x;763,4;763,6;777,3;786,7;x;x;800,8;803,7;822,4;835,0;x;x;710,3;707,8;715,1;720,9
Município;Aljustrel;550,6;731,7;787,6;783,3;788,7;798,6;562,4;766,7;821,3;824,2;820,8;834,7;533,3;672,6;719,5;705,3;714,7;717,1
Município;Almodôvar;508,4;623,8;623,5;636,6;641,3;657,2;526,6;640,8;662,5;678,1;694,9;713,1;478,9;608,4;591,9;602,3;600,7;618,8
Município;Alvito;522,2;693,8;762,2;721,8;738,7;794,8;526,8;710,1;831,3;758,6;780,1;905,0;513,5;670,4;699,9;680,6;704,0;704,3
Município;Barrancos;514,5;623,3;611,9;618,7;631,8;612,4;517,1;650,9;643,8;643,8;638,7;634,8;510,3;589,1;570,2;587,7;622,2;587,9
Município;Beja;587,4;775,2;784,7;796,7;810,7;821,2;608,0;792,6;807,2;818,2;843,1;850,7;558,2;754,1;757,4;772,3;776,3;789,8
Município;Castro Verde;735,0;908,5;947,2;916,3;961,8;980,4;765,9;961,9;965,5;950,0;994,9;1 020,9;609,0;756,0;874,1;799,7;835,6;828,6
Município;Cuba;526,3;677,4;670,9;674,2;673,6;716,3;533,6;725,0;699,5;707,8;707,1;772,0;514,5;627,3;647,3;648,6;648,5;664,0
Município;Ferreira do Alentejo;571,9;679,3;749,5;772,4;720,0;708,6;609,8;730,8;820,8;858,7;785,0;761,6;476,9;598,6;632,0;648,8;631,6;635,7
Município;Mértola;475,6;641,7;662,1;664,5;677,4;672,8;465,6;637,5;656,6;640,9;638,1;651,0;492,7;648,1;669,2;693,1;721,2;697,9
Município;Moura;547,0;697,2;761,6;713,9;721,3;735,0;566,8;728,8;792,3;757,3;766,1;774,2;510,6;653,1;722,4;652,3;659,3;681,8
Município;Ourique;488,6;586,3;596,3;605,8;633,4;623,2;495,6;603,2;600,2;610,0;640,1;622,2;477,3;566,9;592,0;601,3;626,7;624,1
Município;Serpa;488,3;701,6;663,3;660,8;664,6;666,5;504,3;700,5;684,1;681,5;685,1;686,8;459,6;703,2;633,9;633,8;638,6;641,3
Município;Vidigueira;550,1;667,4;695,9;695,4;716,1;726,9;570,8;725,9;760,6;752,3;780,7;807,8;519,8;593,0;625,5;636,4;646,5;657,9
NUTS III;Lezíria do Tejo;x;x;796,5;801,1;804,2;801,8;x;x;873,7;881,0;886,4;875,7;x;x;699,2;703,9;710,6;715,2
Município;Almeirim;537,1;700,5;722,1;733,9;737,1;715,9;573,6;747,2;779,0;798,6;795,6;749,6;479,1;643,7;659,3;669,2;675,8;675,5
Município;Alpiarça;537,0;709,9;734,2;729,6;744,8;750,2;568,6;777,0;792,6;773,9;812,1;801,7;480,2;642,7;673,9;683,4;672,2;688,8
Município;Azambuja;766,6;829,4;899,3;902,5;912,4;925,4;866,7;937,0;1 023,6;1 025,4;1 037,6;1 049,2;581,4;708,2;755,7;762,1;768,1;781,4
Município;Benavente;638,0;789,5;843,6;843,4;830,0;833,3;696,7;872,1;922,7;924,7;922,2;918,6;537,2;671,1;718,8;717,9;711,3;719,6
Município;Cartaxo;585,0;771,2;798,0;797,7;793,4;783,4;659,2;854,4;893,9;886,5;878,0;856,9;480,9;676,2;690,9;704,1;706,6;707,0
Município;Chamusca;514,6;691,1;731,4;739,5;745,5;738,7;542,9;727,6;767,6;777,0;788,0;773,0;469,6;632,7;679,2;688,0;691,1;691,7
Município;Coruche;599,0;751,8;781,7;797,9;814,3;804,7;652,3;806,4;831,2;847,8;860,2;857,4;501,8;665,6;695,9;715,4;746,7;735,7
Município;Golegã;537,3;653,3;686,6;692,3;703,3;  736,3;558,5;700,5;737,0;744,7;773,9;  822,9;498,1;606,5;638,6;645,1;644,4;  655,9
Município;Rio Maior;592,6;745,6;764,1;761,9;757,0;755,2;652,0;819,4;841,5;836,2;829,0;816,3;502,0;640,8;655,5;665,2;668,0;676,7
Município;Salvaterra de Magos;520,3;726,9;744,8;741,4;748,5;750,9;556,5;792,7;815,2;814,9;821,2;817,6;477,6;640,7;656,1;654,5;669,8;671,4
Município;Santarém;602,8;760,7;790,0;795,2;806,5;  803,9;658,8;827,2;862,2;874,5;888,1;  880,2;525,2;686,1;709,8;708,8;721,7;  724,6
NUTS III;Alto Alentejo;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x
Município;Alter do Chão;502,0;655,0;677,0;692,0;685,7;678,8;500,7;739,9;754,9;803,1;783,8;773,5;503,5;577,8;619,4;609,7;604,3;602,3
Município;Arronches;474,2;601,5;611,7;632,9;691,3;661,7;492,4;623,1;586,2;616,5;754,5;673,0;450,7;579,3;631,6;643,9;640,1;652,7
Município;Avis;534,8;675,2;708,3;686,2;680,5;682,4;589,7;790,6;800,3;769,8;746,3;740,7;475,3;568,0;616,6;605,7;612,6;618,5
Município;Campo Maior;737,0;935,1;1 003,8;909,4;1 046,8;1 024,0;821,4;1 081,3;1 171,4;1 021,9;1 202,1;1 163,9;584,1;746,0;785,8;765,1;838,9;845,4
Município;Castelo de Vide;509,2;648,9;676,2;669,2;665,2;676,9;522,6;675,9;703,9;705,2;718,3;723,4;493,9;624,2;652,5;640,6;628,1;645,1
Município;Crato;481,9;626,2;635,3;640,3;629,6;641,3;504,0;697,0;681,9;688,4;648,9;659,7;460,6;564,2;602,7;610,0;618,7;629,5
Município;Elvas;529,5;666,7;679,5;696,7;698,0;699,6;554,8;693,9;711,9;736,0;738,8;737,2;489,0;626,6;633,7;646,2;648,5;650,4
Município;Fronteira;489,0;625,4;669,6;684,8;701,3;680,3;525,7;651,6;694,0;694,2;738,4;721,8;436,7;596,5;641,7;673,2;656,2;633,3
Município;Gavião;462,4;617,4;652,2;660,5;652,3;660,6;463,3;660,8;703,8;747,8;726,8;778,2;460,7;584,3;606,9;606,4;602,3;601,4
Município;Marvão;492,0;587,4;638,8;627,9;635,0;622,9;534,7;620,7;697,6;688,5;694,4;671,3;452,4;561,6;591,0;589,6;596,2;596,9
Município;Monforte;541,7;688,9;740,6;724,9;755,8;735,8;558,8;727,8;775,4;772,0;811,8;801,4;517,4;650,0;705,0;678,1;698,1;674,4
Município;Nisa;519,7;643,0;639,7;655,3;655,8;659,6;564,1;709,5;713,4;739,0;736,9;732,6;471,2;577,3;587,0;589,0;596,9;609,7
Município;Ponte de Sor;577,5;742,0;752,7;779,0;764,1;750,0;625,4;814,7;839,7;879,8;857,5;839,6;498,2;636,5;643,8;656,6;659,6;652,9
Município;Portalegre;600,3;787,9;767,3;776,4;766,2;769,8;641,0;875,4;825,2;847,3;829,8;823,7;534,9;686,1;698,8;697,3;697,0;708,1
Município;Sousel;489,7;620,7;619,1;620,4;640,6;626,9;525,8;650,6;647,5;641,2;664,3;654,4;430,3;574,7;578,7;590,0;611,2;595,5
NUTS III;Alentejo Central;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x
Município;Alandroal;475,2;601,9;635,7;620,6;648,3;693,5;524,8;647,4;700,5;667,9;721,3;721,7;431,7;558,5;584,0;587,3;593,8;671,3
Município;Arraiolos;516,5;679,0;684,6;717,0;717,6;747,9;535,2;726,9;732,6;795,5;783,8;849,9;483,7;613,1;622,8;623,2;644,5;636,2
Município;Borba;573,7;707,3;730,6;751,9;756,6;744,7;601,8;756,5;763,6;783,0;788,3;778,3;522,0;637,5;682,8;705,0;710,9;702,9
Município;Estremoz;542,0;704,5;712,9;713,0;715,4;714,3;594,9;768,0;778,5;778,6;777,3;777,3;484,7;635,8;641,1;646,2;656,2;653,7
Município;Évora;635,0;792,9;831,1;823,9;842,4;853,1;677,2;863,1;892,7;888,7;916,0;919,0;576,1;703,7;757,1;749,7;762,9;776,0
Município;Montemor-o-Novo;563,1;688,1;712,8;737,5;733,3;728,5;599,9;739,0;768,8;789,5;790,5;783,9;502,5;614,7;633,2;667,0;660,3;657,6
Município;Mora;542,3;621,2;659,5;705,7;678,2;677,8;581,9;681,4;734,5;773,1;765,5;758,0;481,9;547,5;577,4;637,8;594,0;606,8
Município;Mourão;619,2;656,5;670,1;685,1;687,2;657,8;658,0;702,4;678,9;692,6;699,7;689,7;517,3;595,1;661,6;676,6;675,6;635,5
Município;Portel;476,0;650,5;683,1;724,1;694,6;726,3;488,5;690,6;745,6;805,9;752,6;788,7;458,3;598,4;620,4;648,2;642,2;666,8
Município;Redondo;472,3;647,4;666,1;665,2;669,0;683,6;479,6;663,8;684,3;681,0;701,4;697,2;460,3;615,8;632,8;636,1;614,1;662,0
Município;Reguengos de Monsaraz;507,4;682,2;756,1;767,6;741,6;726,9;540,7;745,8;831,6;852,9;791,0;799,3;463,7;605,5;655,4;663,0;681,3;650,4
Município;Vendas Novas;592,0;759,9;795,8;795,5;818,1;805,3;691,4;851,4;925,2;908,6;942,8;918,1;476,0;653,0;662,3;670,3;686,7;688,0
Município;Viana do Alentejo;531,9;675,4;688,8;686,0;699,5;691,8;545,0;711,7;716,9;714,1;738,3;744,5;508,9;638,5;662,5;657,2;664,1;647,1
Município;Vila Viçosa;632,6;780,9;765,8;820,2;793,5;827,1;665,0;839,9;816,7;882,4;857,8;894,7;525,2;651,7;664,9;679,7;685,5;701,5
NUTS II;Algarve;x;x;789,3;791,0;790,6;785,9;x;x;852,3;854,4;855,0;845,4;x;x;720,8;724,5;727,1;726,9
NUTS III;Algarve;x;x;789,3;791,0;790,6;785,9;x;x;852,3;854,4;855,0;845,4;x;x;720,8;724,5;727,1;726,9
Município;Albufeira;590,8;753,1;767,0;777,0;776,2;760,0;645,1;827,3;845,9;856,0;852,4;825,3;534,0;679,8;691,7;703,3;706,8;700,4
Município;Alcoutim;530,2;605,3;651,5;656,4;663,9;655,7;528,6;605,3;664,4;679,6;698,3;680,6;532,5;605,4;640,0;635,2;636,5;636,9
Município;Aljezur;469,7;638,4;632,5;649,9;665,5;679,5;473,7;660,0;684,2;698,6;719,8;714,0;463,6;613,2;581,9;603,0;621,9;652,9
Município;Castro Marim;503,2;745,6;694,1;726,8;703,7;685,3;526,9;787,3;727,1;766,4;754,5;718,8;470,8;692,9;653,4;680,8;654,2;656,2
Município;Faro;651,9;819,7;864,1;852,6;852,1;855,4;695,9;886,3;936,4;924,3;926,0;925,6;595,5;746,4;789,8;782,9;783,8;789,4
Município;Lagoa;611,3;790,8;829,0;829,9;817,8;812,9;644,3;855,6;898,1;894,0;874,4;873,2;566,6;717,6;747,6;757,7;757,7;750,4
Município;Lagos;538,3;732,7;743,9;761,0;751,8;736,6;564,9;790,9;802,0;820,7;808,1;778,9;506,3;672,5;687,0;705,3;702,3;701,5
Município;Loulé;610,8;795,4;813,4;811,1;811,1;805,9;650,8;847,9;865,9;859,7;864,9;856,0;552,0;726,1;744,5;748,9;747,0;744,1
Município;Monchique;480,2;630,8;686,6;671,2;678,3;660,9;507,9;647,0;709,9;684,1;697,9;660,2;444,3;610,0;661,6;658,6;659,7;661,5
Município;Olhão;546,5;705,7;733,5;755,8;759,1;760,0;582,5;757,4;799,6;840,6;856,9;856,4;487,8;647,9;653,7;657,4;654,8;659,0
Município;Portimão;570,4;757,7;790,0;787,3;795,4;795,4;609,0;812,6;852,2;852,1;856,8;856,3;523,9;701,2;728,0;725,1;739,6;738,6
Município;São Brás de Alportel;520,7;782,8;776,2;782,7;782,3;771,9;536,0;797,4;797,4;797,9;801,3;784,5;496,1;763,1;749,3;764,8;761,3;758,6
Município;Silves;553,8;730,1;751,4;769,3;758,7;754,9;586,4;772,9;795,6;826,3;811,8;798,8;505,8;677,4;695,9;701,4;699,7;705,5
Município;Tavira;535,3;690,0;711,1;713,2;714,8;717,2;557,7;730,7;760,7;769,0;761,6;759,8;503,1;648,0;665,1;663,1;673,2;680,6
Município;Vila do Bispo;562,7;729,6;773,8;780,2;758,3;764,9;602,7;786,1;834,5;832,8;816,7;810,5;519,6;671,5;713,6;724,5;705,4;720,9
Município;Vila Real de Santo António;536,8;714,1;746,8;731,4;734,7;733,4;586,8;788,7;831,0;804,2;811,4;804,3;484,6;639,6;655,2;655,3;663,9;665,3
NUTS I;Região Autónoma dos Açores;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x
NUTS II;Região Autónoma dos Açores;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x
NUTS III;Ilha de Santa Maria;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x
Município;Vila do Porto;921,7;988,2;x;x;x;x;1 010,4;1 122,2;x;x;x;x;738,0;799,7;x;x;x;x
NUTS III;Ilha de São Miguel;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x
Município;Lagoa [R.A.A.];538,7;707,2;x;x;x;x;552,8;714,5;x;x;x;x;511,0;694,2;x;x;x;x
Município;Nordeste;588,2;650,2;x;x;x;x;602,5;670,1;x;x;x;x;558,7;619,4;x;x;x;x
Município;Ponta Delgada;645,0;849,5;x;x;x;x;680,3;921,0;x;x;x;x;589,3;756,9;x;x;x;x
Município;Povoação;572,0;648,1;x;x;x;x;595,0;685,2;x;x;x;x;528,6;603,2;x;x;x;x
Município;Ribeira Grande;567,1;719,5;x;x;x;x;591,0;740,5;x;x;x;x;519,1;672,9;x;x;x;x
Município;Vila Franca do Campo;560,6;662,0;x;x;x;x;557,6;704,4;x;x;x;x;565,4;601,7;x;x;x;x
NUTS III;Ilha Terceira;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x
Município;Angra do Heroísmo;560,1;755,3;x;x;x;x;567,3;763,0;x;x;x;x;547,8;744,1;x;x;x;x
Município;Vila da Praia da Vitória;549,6;703,8;x;x;x;x;565,4;755,2;x;x;x;x;521,8;630,4;x;x;x;x
NUTS III;Ilha da Graciosa;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x
Município;Santa Cruz da Graciosa;522,6;635,6;x;x;x;x;516,7;661,9;x;x;x;x;531,4;600,6;x;x;x;x
NUTS III;Ilha de São Jorge;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x
Município;Calheta [R.A.A.];519,8;661,0;x;x;x;x;527,3;720,6;x;x;x;x;511,8;612,0;x;x;x;x
Município;Velas;557,3;698,8;x;x;x;x;577,8;719,7;x;x;x;x;531,4;671,9;x;x;x;x
NUTS III;Ilha do Pico;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x
Município;Lajes do Pico;581,4;687,9;x;x;x;x;633,3;797,4;x;x;x;x;516,3;611,2;x;x;x;x
Município;Madalena;552,5;661,1;x;x;x;x;572,7;709,7;x;x;x;x;522,4;600,9;x;x;x;x
Município;São Roque do Pico;531,0;657,3;x;x;x;x;542,2;706,7;x;x;x;x;507,1;584,6;x;x;x;x
NUTS III;Ilha do Faial;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x
Município;Horta;572,6;753,7;x;x;x;x;596,4;782,3;x;x;x;x;537,8;720,8;x;x;x;x
NUTS III;Ilha das Flores;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x
Município;Lajes das Flores;567,8;710,5;x;x;x;x;654,1;755,4;x;x;x;x;465,8;681,5;x;x;x;x
Município;Santa Cruz das Flores;602,2;746,7;x;x;x;x;623,9;778,0;x;x;x;x;570,2;700,7;x;x;x;x
NUTS III;Ilha do Corvo;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x
Município;Corvo;551,3;699,0;x;x;x;x;559,6;719,4;x;x;x;x;538,2;678,5;x;x;x;x
NUTS I;Região Autónoma da Madeira;x;x;855,1;861,4;873,2;881,2;x;x;937,7;937,9;958,3;964,9;x;x;757,7;771,0;779,4;789,7
NUTS II;Região Autónoma da Madeira;x;x;855,1;861,4;873,2;881,2;x;x;937,7;937,9;958,3;964,9;x;x;757,7;771,0;779,4;789,7
NUTS III;Ilha da Madeira;x;x;854,8;860,6;873,0;880,4;x;x;936,4;936,0;957,5;962,7;x;x;758,4;771,5;780,2;790,4
Município;Calheta [R.A.M.];565,7;775,8;804,3;804,7;806,7;805,2;583,8;832,0;848,6;847,3;855,0;861,7;519,5;677,3;713,2;718,3;719,9;704,6
Município;Câmara de Lobos;577,7;746,4;753,1;763,9;733,2;729,7;603,9;781,8;776,8;802,8;771,6;764,3;513,0;655,6;689,9;681,3;661,2;670,1
Município;Funchal;662,8;871,4;893,6;905,3;914,8;924,0;727,4;966,1;1 002,6;1 004,2;1 017,7;1 022,9;582,6;771,8;783,5;802,5;813,4;825,4
Município;Machico;599,7;757,1;796,8;790,8;863,9;881,1;657,8;826,3;892,5;858,5;971,2;1 009,4;493,3;647,8;658,2;683,4;716,5;725,1
Município;Ponta do Sol;504,8;650,7;656,6;657,1;659,0;649,2;534,9;687,0;686,4;683,1;696,4;695,4;449,8;602,0;620,1;624,1;619,0;604,5
